file_name,title_ch,author_ch,journal,year,issue,abstract_ch
1934.txt,乌司他丁在肝移植术中的肺保护作用,王恒林|王卓强|刘秀珍|张斌|王显望|吕宝胜|米卫东,北京医学; Beijing Medical Journal,2009,10,目的观察乌司他丁对终末期肝病行肝移植术患者的肺保护作用，并探讨其作用机制。方法将47例拟行肝移植术者随机分为2组。乌司他丁组(U组)24例，切皮前将乌司他丁10kU/kg稀释至100ml生理盐水中持续静脉输注;对照组(C组)23例，以等量生理盐水代替。术中吸入氧浓度为100%，分别于手术前(用药前，T1)、无肝前期(给乌司他丁后30min，T2)、无肝期(阻断肝血流后30min，T3)、新肝期(开放肝血流后30min，T4)及术毕(缝皮后，T5)抽取动脉血做血气分析。连续监测心排出量(CO)、混合静脉氧饱和度(SvO2)、肺血管阻力指数(PVRI)，抽取相应时段的肺动脉血测定白介素-6(IL-6)、白介素-8(IL-8)及肿瘤坏死因子-α(TNF-α)浓度。结果U组T3、T4、T5时段PaO2为(351±40)mmHg、(355±38)mmHg、(349±39)mmHg，显著高于对照组这3个时段的(297±39)mmHg、(304±40)mmHg、(302±41)mmHg(P<0.05)。两组CO在无肝期与同组其他时间段相比显著降低，其他参数两组无明显不同;U组IL-6、IL-8和TNF-α在T3、T4、T5时段较对照组显著降低(P<0.05)。结论乌司他丁能显著改善终末期肝病行肝移植术患者肺功能的氧合，此作用可能与其抑制IL-6、IL-8、TNF-α等促炎性细胞因子的释放有关。
1935.txt,右心室舒张末期容量监测用于肝移植术中容量管理的临床研究,赵磊|王天龙,北京大学学报(医学版); Journal of Peking University(Health Sciences),2009,2,目的:探讨右心室舒张末期容量监测(righ tventricular end-diastolic volume index，RVEDVI)用于肝移植术中容量管理的可行性。方法:择期肝移植手术患者32例，使用连续心输出量测定热稀释导管774HF75，于诱导前(T0)、手术前(T1)、无肝前期(T2)、门静脉(PV)阻断后30min(T3)、门静脉开放后10min(T4)、门静脉开放后30min(T5)、门静脉开放后60min(T6)、门静脉开放后120min(T7)和术毕(T8)测定RVEDVI、右心室射血分数(ejec-tion fraction，EF%)、心输出量指数(continuous cardiac index，CCI)、中心静脉压(central venous pressure，CVP)、肺动脉压(mean pulmonary arterial pressure，MPAP)、肺动脉闭合压(pulmonary artery obstruction pressure，PAOP)，并计算每搏量指数(stroke volume index，SVI)等指标。计算各时点SVI与CVP、PAOP和RVEDVI之间的相关性，寻找能够准确反应肝移植患者容量状态的首选参数。结果:手术期间RVEF平均为(42.04±9.40)%。各时间点RVEDVI与SVI明显相关(P<0.05)，PAOP、CVP与SVI间无显著相关性。结论:RVEDVI可以作为评价肝移植患者容量状态的优选监测参数。
1936.txt,36例肝移植术后患者的呼吸道护理,王莉,当代护士(学术版); Today Nurse,2009,8,总结了36例肝移植术后患者呼吸道护理的经验，包括机械通气护理中的呼吸机准备、参数设定;呼吸物使用过程中的生命体征观察、血气分析;气管插管护理;呼吸机常见报警原因及护理对策;停机护理及呼吸机的终末消毒，另外拔管后护理和维持良好的监护环境也十分重要。认为加强呼吸道管理，熟练掌握机械通气相关知识，严格消毒隔离和无菌操作，实施规范化的精心护理，可降低肝移植术后呼吸道并发症的发生率，提高肝移植术后患者的存活率和生存质量。
1937.txt,肝移植患者术后的管道护理,董文婧|卢彦芳,当代护士(专科版); Today Nurse,2009,4,总结了54例肝移植患者术后的管道护理，包括气管导管的护理，胃管的护理，导尿管的护理，T管的护理，桡动脉测压管及漂浮导管的护理，腹腔引流管的护理，中心静脉管的护理。认为术后对管道的密切观察与护理，对预防感染和及时发现并发症有重要的作用。
1938.txt,1例植物人救治体会,熊明芳,当代医学; Contemporary Medicine,2009,12,<正>随着交通运输的发展，频繁发生交通事故，致使重型颅脑损伤的病人增多，由于病情危重，预后差，康复缓慢，需要持久全方位的综合治疗。功夫不负有心人，本单位已成功的救治了1例植物人，现报道如下。
1939.txt,砭石温法治疗肺脾肾虚型COPD的护理体会,于凤跃,当代医学; Contemporary Medicine,2009,24,"<正>随着医学模式转变和中医技术不断发展，目前COPD的西医治疗主要有支气管舒张剂、糖皮质激素、外科手术如肺移植术及氧疗和康复治疗，但普遍都存在:""""是药三分毒""""的看法，而且西医治疗不可避免地存在很多毒副作用，不被人们长期接受。国内外医学界大声疾呼:""""回归自然，""""""""返璞归真""""，目前其中医药治"
1940.txt,原发性肝癌与肝硬化患者在肝移植术中血液动力学、酸碱平衡和电解质的变化及处理,周峰|熊君宇|田嘉欣|魏志义,大连医科大学学报; Journal of Dalian Medical University,2009,5,[目的]观察分析不同原发肝脏疾病患者肝移植术中血液动力学、酸碱平衡和电解质变化的原因及处理方法。[方法]将择期行同种异体肝移植患者按原发疾病分组:原发肝癌肝移植组(A组，29例)，平均年龄(49±7)岁，体重(60±12)kg，ASAⅡ-Ⅲ级;肝硬化肝移植组(B组，26例)，平均年龄(56±9)岁，体重(58±15)kg，ASAⅢ-Ⅳ。两组患者心、肺、肾功能术前检查正常，两组术式均为改良背驮式肝移植术式。观察记录两组麻醉过程中血液动力学、电解质以及酸碱平衡变化及处理结果。[结果]诱导期肝硬化组血液动力学变化明显，插管后SBP、DBP、HR均升高，组内比较差异有统计学意义(P<0.05)，与原发肝癌组组间比较差异亦有统计学意义(P<0.05);原发肝癌肝移植组无肝期、门静脉开放即刻血液动力学变化明显，MAP、CVP、PAWP、CO、CI下降与肝硬化肝移植组组间比较差异有统计学意义(P<0.05);原发肝癌肝移植组酸碱平衡和电解质在新肝期变化明显，钾离子升高与肝硬化肝移植组组间比较(P<0.05)差异有统计学意义;术中原发肝癌肝移植组较肝硬化肝移植组的血液动力学调整略复杂。[结论]开放前预处理和静脉交通支的扩张开放可能是肝硬化移植组在无肝期和新肝期血液动力学、酸碱平衡和电解质的变化较小的原因。
1941.txt,肿瘤全身高温疗法的20例临床麻醉管理,黄乐林|沈艳喜|李伟|董桃花,东南国防医药; Military Medical Journal of Southeast China,2009,1,目的探讨全身高温疗法(whole body hyperthennia，WBH)的麻醉管理特点，提高WBH麻醉管理水平。方法20例晚期癌症患者，采用全身热疗系统加温，静吸复合全麻，监测心率(HR)、脉搏血氧饱和度(SpO2)、心电图(ECG)、呼气末二氧化碳分压值(PetCO2)、平均肺动脉压(PAP)、中心静脉压(CVP)、平均动脉压(MAP)、肺动脉平均压(MPAP)，肺毛细血管锲压(PCWP)、心排血量(CO)、心脏指数(Cl)、肺循环阻力(PVR)，外周血管阻力(SVR)、动脉氧饱和度(SaO2)、血糖和肾功能。结果随着体温的升高，血流动力学和氧代谢参数出现明显的变化。HR、CO、CI、CVP、MPAP、PCWP均升高，恒温期间最明显，而此期MAP、PVR、SVR反而下降(P<0.01);在高温状态下，心脏功能受抑制，发生肺水肿的几率增大，氧耗与氧供均升高。与一般全麻比较，药物分解代谢增快，所需麻药量增多。结论充分的麻醉前准备，合理的麻醉用药，完善的监控手段，适当的血管活性药物的应用，充分的氧供，酸碱平衡，血气电解质稳定，高血糖，以及各器官功能的维护和合理补液，均有助于提高WBH麻醉的安全性。
1942.txt,老年同种异体肾移植63例护理,王香枝|陈萍|路培,临床医学; Clinical Medicine,2009,6,目的针对老年患者研究同种异体肾移植的护理方法。方法根据老年患者的生理特点，给出术前、术后护理方案，针对腹水较多患者、术后低血压患者及心律失常患者，采取相应的护理措施。结果在63例接受同种异体肾移植的老年患者中，术后2月复查心胸比<0.5的50例，占93%;出院时肾功能均恢复正常。结论60岁以上的老年患者行同种异体肾移植术，术前应进行仔细检查、充分准备，术后进行针对性护理，愈后效果良好。
1943.txt,3例肺移植术后肺部感染的防治体会,陈舒晨|康明强|林江波|林若柏|林培裘|陈椿|李伟,福建医科大学学报; Journal of Fujian Medical University,2009,2,目的总结3例同种异体肺移植术后肺部感染防治的经验和教训。方法2005年6月-2008年10月在非体外循环下右单肺移植术治疗终末期肺气肿1例(受体1)、单肺移植同期对侧肺减容术治疗终末期肺气肿1例(受体2)、体外循环下双肺移植术治疗终末期矽肺1例(受体3)。结果3例手术基本顺利，受体1术后第4天出现移植肺感染，第7天出现急性排斥反应和左侧自体肺感染，术后2年10月伴发左下肺炎性肌纤维母细胞瘤，存活至今。受体2术后第6天出现急性排斥反应，左侧声带麻痹和声音嘶哑，反复并发严重的移植肺细菌感染、霉菌感染和吻合口狭窄;术后9月因双肺严重感染并移植肺慢性排斥反应而死亡。受体3双肺移植术后未出现排斥反应，但多次伴发肺部感染，出现桥脑中央髓鞘溶解症，存活33天。结论合理强度的免疫抑制治疗和合理的抗生素应用是肺移植术后感染防控和患者长期存活的关键，纤维支气管镜是肺移植术后感染防控的有效方法。
1944.txt,肝移植术后并发神经精神系统疾病原因分析及护理,褚静茹|鲍鹤玫|陶宏伟|赵柳|韩湘华,护士进修杂志; Journal of Nurses Training,2009,24,目的探讨肝移植术后并发神经精神系统疾病分析和护理对策。方法通过术前术后观察分析肝移植术后患者的心理状况改变，找出影响其心理变化的相关因素，针对不同的个体实施有效的心理护理和术后心理辅导。结果解除患者对环境的陌生感，对疾病的恐惧感及自身的孤独失落感，使其主动配合医护人员进行治疗和护理，提高了治愈率。结论肝移植患者术后出现精神状态异常，与患者术前状况、术中情况和术后的监测、治疗有密切的关系。
1945.txt,艾滋病合并马尔尼菲青霉菌肺炎的CT表现,李宏军|张玉忠,放射学实践; Radiologic Practice,2009,9,目的:探讨艾滋病合并马尔尼菲青霉菌肺炎的CT群聚空洞表现特征。方法:临床确诊的艾滋病合并马尔尼菲青霉菌肺部感染患者6例均行螺旋CT胸部扫描，其中1例前后3次复查CT对比。6例马尔尼菲青霉菌肺部感染均经病理及病原学确诊。结果:6例病变均呈多个大小不等的空洞成群聚集，呈近似蜂窝样改变，洞壁厚薄不均，边缘清楚。空洞之间可有炎症渗出而致分界不清。两肺部位分布无特征性。纵隔淋巴结明显增大。其中1例动态观察显示空洞闭合及出现多发新空洞，并合并卡氏肺孢子菌病感染。结论:艾滋病合并肺部感染马尔尼菲青霉菌CT表现为双肺多发群聚空洞具有一定特征性。
1946.txt,去甲肾上腺素对原位肝移植术中患者心肌酶的影响,覃兆军|雷志礼|韩曙君|吕恩|占乐云,广东医学; Guangdong Medical Journal,2009,9,目的探讨去甲肾上腺素对原位肝移植术中患者心肌酶的影响。方法选择行非转流经典原位肝移植术患者40例，随机分为去甲肾上腺素组(N组)和多巴胺组(D组，对照组)，每组20例。N组术中静脉输注去甲肾上腺素，D组术中静脉输注多巴胺;调整去甲肾上腺素和多巴胺的输注速率，维持术中平均动脉压(MAP)>8.0kPa。分别于切皮前、切皮后60min、无肝期30min、新肝期60，240min时测定血流动力学和心肌酶指标。结果两组间各时点血流动力学指标比较差异无显著性(P>0.05)。两组间各时点血清乳酸脱氢酶(LDH)、α-羟丁酸脱氢酶(α-HBDH)、肌酸激酶(CK)及肌酸激酶同工酶(CK-MB)比较差异无显著性(P>0.05);切皮前及切皮后60min时两组各心肌酶值均在正常范围内，其他时点均超过正常范围;与切皮前及切皮后60min时相比，两组新肝期60，240，min时各心肌酶均显著升高(P<0.05);两组各时点各心肌酶水平与去甲肾上腺素和多巴胺的使用剂量无明显相关性(P>0.05)。结论晚期肝硬化患者行肝移植术中静脉输注去甲肾上腺素对患者心肌酶无不利影响;但新肝再灌注早期心肌细胞损伤严重，术中应加强心肌保护。
1947.txt,全麻联合硬膜外阻滞下经典式原位肝移植术期间血流动力学的改变,郭乃良|赵中辛,肝胆胰外科杂志; Journal of Hepatopancreatobiliary Surgery,2009,1,目的观察全麻联合硬膜外阻滞行经典式原位肝移植期间血流动力学的变化。方法24例肝癌全麻联合硬膜外阻滞下行经典式原位肝移植术，麻醉前放置Swam-Gaze导管，右桡动脉导管及右股静脉导管，监测麻醉前期，切皮时，无肝前期末，无肝期5 min，无肝期30 min，新肝期15 min及术毕各个时期血流动力学参数，用t检验组间变化的差异性。再分别以麻醉前作对照处理数据。结果24例肝癌患者均行经典式原位肝移植术，手术时间(435±48)min，术中出血量(2 258±325)ml。术中输库存浓缩RBC(6.6±1.5)U、血浆(785±68)ml﹑平衡液(1 856±86)ml、血浆代用品(1 625±115)ml。①切皮时，中心静脉压(CVP)，股静脉压(FVP)，平均肺动脉压(MPAP)，肺毛细血管楔压(PCWP)下降(P≤0.05或P≤0.01)，心输出量(CO)，心指数(CI)也随着降低(P≤0.05)，MPAP降低(P≤0.05)。②无肝前期末，CVP，FVP，MPAP，PCWP进一步下降(P≤0.01)，CO和CI也随着进一步下降(P≤0.01)，MPAP也进一步降低(P≤0.01)。③无肝期5 min，CVP，MPAP，PCWP，CO，CI以及MPAP进一步剧烈下降(P≤0.01)，即使周围血管阻力和肺血管阻力升高(P≤0.05)，MPAP依然进一步剧烈下降(P≤0.01)，但FVP骤然升高(P≤0.01)。④无肝期30 min，股静脉压有所回落(P≤0.01)，MPAP，PCWP，CO以及CI较无肝期5 min有回升趋势(P≤0.01)。⑤新肝期，CVP，MPAP，PCWP，CO，CI以及MPAP明显回升(P≤0.01);周围阻力下降(P≤0.05)，FVP骤然下降(P≤0.01)。⑥手术结束时，CVP，FVP及MPAP较新肝期进一步回升(P≤0.01)，其他指标如MAP，MPAP，PCWP，CO以及CI也基本上恢复至麻醉前水平(P≤0.05)。FVP基本上和CVP相差不大(P≤0.05)。结论全麻联合硬膜外阻滞下原位肝移植术期间，协同麻醉作用，减少全身麻醉药对患者重要脏器的影响，扩张硬膜外阻滞区域血管，在门静脉和下腔静脉阻断时，可增加回心循环的血流量，部分代替体外静脉-静脉技术的作用，减少血流动力剧烈波动。
